intial len of rule 1397
Iteration over rules is done initial precision: [1.0]  final precision:[0.994314143567875]
Final Rules len 1385
========================train===================================
| Metric            |   Score |
|-------------------+---------|
| balanced accuracy |   99.29 |
| accuracy          |   99.29 |
| f1                |   99.29 |
| precision         |   99.3  |
| recall            |   99.29 |


		Classification report [train] ::
                     precision    recall  f1-score   support

Insufficient_Weight       0.99      1.00      0.99       181
      Normal_Weight       0.99      0.97      0.98       191
     Obesity_Type_I       1.00      0.99      1.00       234
    Obesity_Type_II       1.00      0.99      0.99       198
   Obesity_Type_III       1.00      1.00      1.00       216
 Overweight_Level_I       0.98      0.99      0.99       193
Overweight_Level_II       0.98      1.00      0.99       194

           accuracy                           0.99      1407
          macro avg       0.99      0.99      0.99      1407
       weighted avg       0.99      0.99      0.99      1407

================================================================
========================test===================================
| Metric            |   Score |
|-------------------+---------|
| balanced accuracy |   81.42 |
| accuracy          |   81.68 |
| f1                |   82.04 |
| precision         |   84.19 |
| recall            |   81.68 |


		Classification report [test] ::
                     precision    recall  f1-score   support

Insufficient_Weight       0.90      0.88      0.89        91
      Normal_Weight       0.83      0.57      0.68        96
     Obesity_Type_I       0.91      0.80      0.85       117
    Obesity_Type_II       0.99      0.88      0.93        99
   Obesity_Type_III       0.94      1.00      0.97       108
 Overweight_Level_I       0.76      0.73      0.74        97
Overweight_Level_II       0.54      0.83      0.65        96

           accuracy                           0.82       704
          macro avg       0.84      0.81      0.82       704
       weighted avg       0.84      0.82      0.82       704

================================================================
Rules set ::
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.256,0.376])', '(Height in [0.648,0.742])', '(Weight in [0.56,0.62])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.597])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.492,0.545])', '(SCC == 0.0)', '(FAF in [0.264,0.454])', '(TUE in [0.0,0.429])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.297,0.493])', '(Height in [0.462,0.481])', '(Weight in [0.482,0.547])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.775,0.886])', '(NCP in [0.485,0.995])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.286,0.659])', '(TUE in [0.0,0.026])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.383,0.574])', '(Height in [0.566,0.566])', '(Weight in [0.627,0.643])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,1.0])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,1.0])', '(CALC == 2.0)', '(MTRANS == 1.0)']
		class[Obesity_Type_III]  - coverage[0.498%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.238,0.255])', '(Height in [0.247,0.446])', '(Weight in [0.5,0.52])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.002,0.076])', '(SCC == 0.0)', '(FAF in [0.003,0.106])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.128,0.191])', '(Height in [0.491,0.585])', '(Weight in [0.087,0.127])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,1.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [0.0,0.667])', '(TUE in [1.0,1.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.475,0.489])', '(Height in [0.434,0.474])', '(Weight in [0.349,0.349])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.491])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_II]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.346,0.38])', '(Height in [0.566,0.584])', '(Weight in [0.628,0.63])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.57,0.656])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.524,0.604])', '(SCC == 0.0)', '(FAF in [0.123,0.359])', '(TUE in [0.18,0.518])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.252,0.289])', '(Height in [0.597,0.865])', '(Weight in [0.596,0.713])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.538,0.603])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.407,0.572])', '(SCC == 0.0)', '(FAF in [0.501,0.65])', '(TUE in [0.0,0.138])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.197,0.206])', '(Height in [0.615,0.618])', '(Weight in [0.467,0.467])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [1.0,1.0])', '(TUE in [1.0,1.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.255,0.255])', '(Height in [0.328,0.338])', '(Weight in [0.522,0.563])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.762,0.827])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.192,0.278])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.043,0.255])', '(Height in [0.283,0.377])', '(Weight in [0.143,0.19])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.333,1.0])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.285,0.38])', '(Height in [0.566,0.593])', '(Weight in [0.582,0.628])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.462,0.57])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.503,0.524])', '(SCC == 0.0)', '(FAF in [0.059,0.123])', '(TUE in [0.18,0.256])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.106,0.117])', '(Height in [0.66,0.668])', '(Weight in [0.366,0.381])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.73])', '(NCP in [0.769,1.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.539])', '(SCC == 0.0)', '(FAF in [0.593,0.667])', '(TUE in [0.436,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.394,0.396])', '(Height in [0.426,0.513])', '(Weight in [0.268,0.285])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.646])', '(NCP in [0.185,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.194,0.67])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Insufficient_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.064,0.125])', '(Height in [0.416,0.66])', '(Weight in [0.085,0.087])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [0.943,1.0])', '(NCP in [0.853,1.0])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.316])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.189,0.191])', '(Height in [0.326,0.34])', '(Weight in [0.341,0.341])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.377,0.5])', '(NCP in [0.0,0.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,0.151])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.083,0.085])', '(Height in [0.531,0.566])', '(Weight in [0.357,0.365])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [0.5,0.51])', '(NCP in [0.614,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.916,1.0])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.0,0.304])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.106,0.149])', '(Height in [0.66,0.717])', '(Weight in [0.286,0.341])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.5])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.353,0.361])', '(Height in [0.346,0.369])', '(Weight in [0.236,0.239])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.526])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.066,0.486])', '(SCC == 0.0)', '(FAF in [0.02,0.076])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.106,0.111])', '(Height in [0.66,0.687])', '(Weight in [0.367,0.381])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.986])', '(NCP in [0.797,1.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.567])', '(SCC == 0.0)', '(FAF in [0.667,0.773])', '(TUE in [0.339,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.354,0.493])', '(Height in [0.435,0.481])', '(Weight in [0.5,0.547])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.775,0.969])', '(NCP in [0.379,0.995])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.126])', '(SCC == 0.0)', '(FAF in [0.394,0.659])', '(TUE in [0.0,0.389])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.149,0.153])', '(Height in [0.377,0.377])', '(Weight in [0.39,0.392])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.714,0.729])', '(NCP in [0.0,0.001])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [0.391,0.454])', '(TUE in [0.5,0.5])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.17,0.191])', '(Height in [0.094,0.377])', '(Weight in [0.127,0.167])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 2.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.38,0.502])', '(Height in [0.566,0.574])', '(Weight in [0.626,0.628])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.57,0.768])', '(NCP in [0.639,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.446,0.524])', '(SCC == 0.0)', '(FAF in [0.123,0.231])', '(TUE in [0.034,0.18])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.128,0.133])', '(Height in [0.578,0.585])', '(Weight in [0.123,0.127])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.995,1.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.827,1.0])', '(SCC == 0.0)', '(FAF in [0.667,0.704])', '(TUE in [1.0,1.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.116,0.149])', '(Height in [0.556,0.566])', '(Weight in [0.383,0.389])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.721])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.913,1.0])', '(SCC == 0.0)', '(FAF in [1.0,1.0])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.085,0.085])', '(Height in [0.736,0.746])', '(Weight in [0.167,0.167])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [1.0,1.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 0.0)']
		class[Obesity_Type_I]  - coverage[0.284%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.149,0.161])', '(Height in [0.405,0.491])', '(Weight in [0.438,0.484])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.659])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.697,1.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.19,0.191])', '(Height in [0.436,0.472])', '(Weight in [0.325,0.326])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.66,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.482,0.5])', '(SCC == 0.0)', '(FAF in [0.063,0.324])', '(TUE in [0.77,0.866])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.191,0.234])', '(Height in [0.377,0.642])', '(Weight in [0.222,0.262])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.333,0.333])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.334,0.34])', '(Height in [0.434,0.604])', '(Weight in [0.405,0.555])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.552,1.0])', '(NCP in [0.459,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.609])', '(SCC == 0.0)', '(FAF in [0.507,0.667])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 0.0)']
		class[Insufficient_Weight]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.068,0.083])', '(Height in [0.649,0.697])', '(Weight in [0.153,0.164])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.78,0.784])', '(NCP in [1.0,1.0])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.11,0.166])', '(CALC == 3.0)', '(MTRANS == 0.0)']
		class[Overweight_Level_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.085,0.085])', '(Height in [0.367,0.374])', '(Weight in [0.233,0.237])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.044,0.137])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.172,0.43])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.653,0.796])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.306,0.493])', '(Height in [0.444,0.481])', '(Weight in [0.48,0.547])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.775,0.887])', '(NCP in [0.434,0.995])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.541,0.659])', '(TUE in [0.0,0.069])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.15,0.238])', '(Height in [0.446,0.529])', '(Weight in [0.52,0.897])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.687])', '(SCC == 0.0)', '(FAF in [0.106,0.25])', '(TUE in [0.336,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.128,0.574])', '(Height in [0.566,0.66])', '(Weight in [0.595,0.627])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.0,0.5])', '(CALC == 2.0)', '(MTRANS == 1.0)']
		class[Obesity_Type_III]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.164,0.238])', '(Height in [0.446,0.576])', '(Weight in [0.52,0.753])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.48])', '(SCC == 0.0)', '(FAF in [0.106,0.478])', '(TUE in [0.456,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Normal_Weight]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.191,0.255])', '(Height in [0.264,0.264])', '(Weight in [0.063,0.071])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.5])', '(NCP in [0.0,0.0])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [1.0,1.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.191,0.191])', '(Height in [0.303,0.34])', '(Weight in [0.341,0.345])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,0.548])', '(NCP in [0.0,0.627])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.716])', '(SCC == 0.0)', '(FAF in [0.0,0.629])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.924%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.238,0.254])', '(Height in [0.327,0.446])', '(Weight in [0.52,0.563])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.076,0.609])', '(SCC == 0.0)', '(FAF in [0.0,0.106])', '(TUE in [0.241,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.071%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.277,0.511])', '(Height in [0.472,0.472])', '(Weight in [0.309,0.309])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,1.0])', '(SCC == 0.0)', '(FAF in [0.0,0.333])', '(TUE in [0.0,0.5])', '(CALC == 1.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.149,0.149])', '(Height in [0.377,0.377])', '(Weight in [0.389,0.39])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.729,0.741])', '(NCP in [0.0,0.001])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [1.0,1.0])', '(SCC == 0.0)', '(FAF in [0.454,0.584])', '(TUE in [0.5,0.5])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_III]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.255,0.255])', '(Height in [0.323,0.338])', '(Weight in [0.522,0.523])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.789,0.827])', '(SCC == 0.0)', '(FAF in [0.0,0.0])', '(TUE in [0.201,0.278])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Insufficient_Weight]  - coverage[0.213%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.064,0.087])', '(Height in [0.516,0.66])', '(Weight in [0.087,0.087])', '(family_history_with_overweight == 0.0)', '(FAVC == 1.0)', '(FCVC in [0.026,1.0])', '(NCP in [1.0,1.0])', '(CAEC == 1.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.667,0.667])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.17,0.191])', '(Height in [0.547,0.547])', '(Weight in [0.436,0.524])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.5,1.0])', '(NCP in [0.667,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.0,0.333])', '(TUE in [0.0,0.0])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Overweight_Level_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.103,0.103])', '(Height in [0.189,0.208])', '(Weight in [0.26,0.269])', '(family_history_with_overweight == 1.0)', '(FAVC == 0.0)', '(FCVC in [1.0,1.0])', '(NCP in [0.667,0.78])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.5,0.5])', '(SCC == 0.0)', '(FAF in [0.333,0.758])', '(TUE in [0.5,0.5])', '(CALC == 2.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_II]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 1.0)', '(Age in [0.359,0.493])', '(Height in [0.417,0.481])', '(Weight in [0.497,0.547])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.775,0.954])', '(NCP in [0.995,0.997])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.0])', '(SCC == 0.0)', '(FAF in [0.659,0.667])', '(TUE in [0.0,0.0])', '(CALC == 3.0)', '(MTRANS == 3.0)']
		class[Obesity_Type_I]  - coverage[0.142%] -  precision[100.0%] >> ['(Gender == 0.0)', '(Age in [0.106,0.189])', '(Height in [0.377,0.399])', '(Weight in [0.341,0.346])', '(family_history_with_overweight == 1.0)', '(FAVC == 1.0)', '(FCVC in [0.102,1.0])', '(NCP in [0.118,0.667])', '(CAEC == 2.0)', '(SMOKE == 0.0)', '(CH2O in [0.0,0.883])', '(SCC == 0.0)', '(FAF in [0.0,0.043])', '(TUE in [0.5,0.83])', '(CALC == 2.0)', '(MTRANS == 3.0)']
